transaction_id,amount,transaction_hour,location_risk_score,device_type,merchant_category,failed_login_attempts,velocity_transactions,is_fraud
3429,86597,13,0.86,Desktop,Groceries,2,4,1
3430,49979,10,0.22,Mobile,Electronics,2,15,0
3431,59971,13,0.18,Mobile,Groceries,0,2,1
3432,89488,20,0.25,Tablet,Groceries,4,12,1
3433,98746,7,0.89,Mobile,Groceries,1,6,1
3434,32274,2,0.94,Mobile,Groceries,0,6,1
3435,99851,22,0.57,Desktop,Entertainment,3,14,1
3436,92591,17,0.5,Mobile,Travel,2,6,1
3437,6681,2,0.61,Desktop,Electronics,2,1,0
3438,71953,12,0.62,Desktop,Electronics,1,6,1
3439,64146,11,0.17,Mobile,Clothing,2,18,1
3440,49778,14,0.69,Mobile,Entertainment,2,16,0
3441,26749,17,0.45,Mobile,Clothing,1,1,0
3442,88768,4,0.52,Desktop,Electronics,4,19,1
3443,82425,6,0.03,Mobile,Electronics,0,18,1
3444,14667,10,0.76,Mobile,Clothing,4,2,1
3445,80504,10,0.84,Desktop,Travel,1,19,1
3446,90006,14,0.62,Mobile,Clothing,5,17,1
3447,96119,9,0.75,Mobile,Travel,5,18,1
3448,62044,14,0.52,Desktop,Travel,5,4,1
3449,78102,12,0.62,Tablet,Groceries,2,18,1
3450,28903,13,0.39,Mobile,Electronics,2,5,0
3451,18330,16,0.79,Mobile,Groceries,4,12,1
3452,17962,12,0.47,Mobile,Electronics,3,15,0
3453,43455,9,0.68,Desktop,Groceries,0,15,0
3454,31359,0,0.62,Mobile,Travel,2,3,0
3455,99175,0,0.7,Tablet,Groceries,1,3,1
3456,87545,14,0.79,Mobile,Entertainment,4,11,1
3457,30895,15,0.51,Mobile,Groceries,0,14,0
3458,8870,11,0.81,Mobile,Groceries,5,7,1
3459,11193,23,0.5,Desktop,Groceries,3,18,0
3460,46671,5,0.96,Mobile,Entertainment,5,6,1
3461,293,5,0.75,Mobile,Electronics,5,6,1
3462,17669,11,0.17,Mobile,Groceries,2,11,0
3463,11290,14,0.83,Desktop,Electronics,4,3,1
3464,62924,3,0.55,Mobile,Clothing,2,14,1
3465,42852,23,0.98,Desktop,Travel,4,12,1
3466,32427,3,0.72,Mobile,Clothing,3,14,1
3467,42170,1,0.08,Tablet,Entertainment,1,15,1
3468,86025,23,0.39,Desktop,Entertainment,1,9,1
3469,40297,11,0.52,Mobile,Electronics,0,19,0
3470,2361,6,0.84,Tablet,Electronics,2,12,1
3471,94005,19,0.73,Mobile,Groceries,2,7,1
3472,26612,8,0.37,Desktop,Clothing,2,17,0
3473,6816,8,0.65,Mobile,Electronics,1,14,0
3474,86895,7,0.58,Mobile,Electronics,0,15,1
3475,29033,13,0.13,Mobile,Electronics,1,14,0
3476,4478,0,0.23,Mobile,Travel,5,19,1
3477,40683,22,0.34,Mobile,Electronics,4,19,1
3478,85471,20,0.2,Desktop,Travel,2,14,1
3479,29133,22,0.15,Mobile,Entertainment,4,8,1
3480,24100,11,0.06,Desktop,Groceries,5,13,1
3481,75968,1,0.87,Desktop,Clothing,3,4,1
3482,42704,12,0.29,Desktop,Electronics,4,12,1
3483,68436,3,0.29,Desktop,Travel,4,1,1
3484,95174,19,0.21,Mobile,Electronics,4,5,1
3485,95755,17,0.48,Mobile,Electronics,1,4,1
3486,73969,18,0.51,Mobile,Travel,4,16,1
3487,5510,15,0.21,Tablet,Electronics,5,19,1
3488,83475,13,0.61,Mobile,Clothing,2,19,1
3489,56144,7,0.72,Desktop,Entertainment,0,3,1
3490,63415,11,0.37,Desktop,Groceries,3,16,1
3491,96155,8,0.59,Tablet,Electronics,2,7,1
3492,71444,5,0.5,Mobile,Travel,0,5,1
3493,6896,17,0.2,Mobile,Clothing,2,1,0
3494,86816,1,0.73,Desktop,Electronics,4,11,1
3495,54345,22,0.8,Desktop,Entertainment,3,17,1
3496,43156,7,0.65,Desktop,Entertainment,2,12,0
3497,17809,23,0.32,Desktop,Travel,3,18,0
3498,58657,13,0.93,Desktop,Electronics,1,2,1
3499,17643,5,0.46,Mobile,Electronics,1,10,0
3500,37518,9,0.27,Desktop,Electronics,4,19,1
3501,94711,7,0.41,Desktop,Entertainment,4,16,1
3502,96138,16,0.69,Mobile,Electronics,1,8,1
3503,16824,11,0.85,Mobile,Electronics,2,2,1
3504,3928,16,0.36,Desktop,Electronics,0,5,0
3505,17187,12,0.23,Desktop,Electronics,0,4,0
3506,12705,18,0.63,Mobile,Travel,1,4,0
3507,31437,11,0.92,Mobile,Entertainment,0,1,1
3508,5582,15,0.18,Desktop,Groceries,2,15,0
3509,65433,4,0.8,Mobile,Travel,0,13,1
3510,92641,15,0.48,Mobile,Electronics,5,17,1
3511,88396,5,0.8,Desktop,Groceries,0,6,1
3512,51052,10,0.51,Mobile,Clothing,5,13,1
3513,5563,16,0.38,Tablet,Groceries,1,12,0
3514,70548,22,0.7,Mobile,Travel,3,12,1
3515,4748,13,0.9,Mobile,Entertainment,3,10,1
3516,33723,5,0.32,Mobile,Travel,2,2,0
3517,59256,22,0.46,Mobile,Entertainment,3,15,1
3518,35734,10,0.23,Mobile,Entertainment,4,19,1
3519,44702,11,0.18,Desktop,Entertainment,1,4,0
3520,49434,12,0.78,Mobile,Clothing,5,14,1
3521,68748,3,0.2,Tablet,Groceries,5,1,1
3522,22154,6,0.79,Mobile,Travel,3,1,0
3523,70128,1,0.43,Desktop,Travel,0,18,1
3524,22307,5,1.0,Tablet,Entertainment,3,15,1
3525,80750,5,0.2,Mobile,Clothing,1,11,1
3526,99921,17,0.09,Mobile,Clothing,0,18,1
3527,81654,19,0.08,Desktop,Electronics,0,10,1
3528,21486,7,0.84,Desktop,Clothing,5,4,1
3529,83376,7,0.44,Mobile,Entertainment,1,14,1
3530,59618,7,0.0,Mobile,Entertainment,2,18,1
3531,52881,7,0.87,Desktop,Groceries,2,1,1
3532,52880,0,0.88,Desktop,Entertainment,1,7,1
3533,61540,1,0.81,Mobile,Groceries,5,4,1
3534,44299,11,0.25,Tablet,Clothing,1,4,0
3535,61135,14,0.37,Mobile,Electronics,1,18,1
3536,8310,3,0.74,Mobile,Travel,0,9,0
3537,44463,2,0.49,Desktop,Entertainment,0,2,0
3538,78379,13,0.15,Desktop,Clothing,1,5,1
3539,60448,21,0.24,Mobile,Entertainment,5,6,1
3540,55384,22,0.97,Mobile,Groceries,0,3,1
3541,72224,7,0.15,Desktop,Clothing,4,19,1
3542,68947,12,0.73,Desktop,Travel,1,5,1
3543,22532,22,0.48,Tablet,Groceries,0,9,0
3544,64189,18,0.75,Mobile,Clothing,2,6,1
3545,55498,21,0.66,Mobile,Travel,1,5,1
3546,99391,4,0.44,Mobile,Groceries,1,6,1
3547,3421,12,0.35,Desktop,Travel,1,15,0
3548,81448,19,0.75,Mobile,Clothing,3,11,1
3549,37483,0,0.32,Desktop,Groceries,1,18,1
3550,78782,15,0.79,Mobile,Electronics,2,19,1
3551,79290,22,0.68,Mobile,Entertainment,0,12,1
3552,52993,23,0.58,Tablet,Electronics,1,12,1
3553,35920,1,0.37,Mobile,Travel,5,7,1
3554,66362,6,0.21,Tablet,Clothing,4,16,1
3555,3860,5,0.71,Mobile,Entertainment,5,12,1
3556,22290,4,0.09,Mobile,Clothing,5,4,1
3557,67511,3,0.97,Desktop,Travel,0,10,1
3558,23477,1,0.98,Desktop,Clothing,2,17,1
3559,46837,9,0.13,Mobile,Groceries,3,15,0
3560,69669,21,0.1,Mobile,Groceries,2,8,1
3561,38311,4,0.41,Desktop,Travel,5,14,1
3562,83009,17,0.96,Mobile,Clothing,3,18,1
3563,3844,9,0.4,Desktop,Travel,0,8,0
3564,25095,22,0.36,Mobile,Entertainment,3,14,0
3565,17077,21,0.7,Desktop,Clothing,0,16,0
3566,98038,14,0.18,Mobile,Groceries,2,19,1
3567,34642,8,0.36,Mobile,Electronics,5,7,1
3568,10751,10,0.29,Desktop,Groceries,2,17,0
3569,99339,20,0.6,Mobile,Clothing,3,5,1
3570,79031,16,0.16,Desktop,Clothing,4,13,1
3571,95444,20,0.55,Mobile,Clothing,5,18,1
3572,16815,8,0.86,Mobile,Clothing,5,18,1
3573,44509,22,0.51,Mobile,Entertainment,2,19,0
3574,24406,15,0.68,Desktop,Electronics,3,18,0
3575,19186,5,0.08,Mobile,Groceries,1,17,0
3576,14476,21,0.45,Mobile,Entertainment,0,4,0
3577,61450,10,0.09,Desktop,Travel,1,17,1
3578,71525,22,0.6,Mobile,Clothing,1,19,1
3579,36736,16,0.28,Mobile,Groceries,1,8,0
3580,86220,3,0.29,Mobile,Travel,3,1,1
3581,51749,14,0.08,Mobile,Electronics,2,7,1
3582,34710,0,0.31,Mobile,Groceries,5,8,1
3583,10158,21,0.51,Desktop,Entertainment,1,5,0
3584,74737,19,0.58,Desktop,Travel,3,9,1
3585,78133,0,0.07,Mobile,Groceries,2,7,1
3586,70294,8,0.65,Desktop,Entertainment,0,4,1
3587,77017,11,0.49,Mobile,Clothing,2,8,1
3588,64300,3,0.54,Mobile,Groceries,2,2,1
3589,46719,21,0.83,Tablet,Clothing,1,5,1
3590,17254,12,0.34,Mobile,Travel,3,3,0
3591,19639,6,0.17,Mobile,Travel,5,5,1
3592,60158,7,0.55,Desktop,Travel,4,1,1
3593,62168,12,0.95,Desktop,Clothing,0,7,1
3594,77413,10,0.52,Mobile,Clothing,3,10,1
3595,30473,8,0.83,Mobile,Entertainment,5,16,1
3596,33254,23,0.76,Mobile,Groceries,1,1,0
3597,6131,15,0.52,Mobile,Entertainment,3,17,0
3598,93633,9,0.65,Desktop,Clothing,5,4,1
3599,72075,10,0.41,Mobile,Groceries,4,16,1
3600,22885,11,0.53,Desktop,Travel,0,9,0
3601,79028,13,0.51,Mobile,Entertainment,2,8,1
3602,28769,18,0.71,Mobile,Entertainment,5,19,1
3603,94575,11,0.41,Mobile,Entertainment,0,17,1
3604,2382,17,0.1,Mobile,Clothing,4,10,1
3605,34724,20,0.79,Mobile,Groceries,0,17,0
3606,48538,16,0.68,Mobile,Travel,5,16,1
3607,90000,2,0.95,Mobile,Clothing,0,9,1
3608,67634,0,0.43,Mobile,Travel,1,5,1
3609,31805,18,0.08,Mobile,Electronics,2,2,0
3610,38344,3,0.12,Tablet,Electronics,4,14,1
3611,75064,22,0.77,Mobile,Travel,1,17,1
3612,37537,15,0.07,Desktop,Electronics,0,13,0
3613,77972,11,0.91,Mobile,Groceries,0,13,1
3614,74978,20,0.28,Mobile,Groceries,3,13,1
3615,73082,20,0.9,Mobile,Clothing,1,18,1
3616,50683,12,0.77,Tablet,Travel,4,1,1
3617,38492,16,0.87,Desktop,Clothing,4,4,1
3618,7561,7,0.21,Tablet,Groceries,4,5,1
3619,10616,12,0.6,Desktop,Groceries,5,11,1
3620,79385,19,0.09,Mobile,Groceries,5,2,1
3621,17614,4,0.2,Tablet,Entertainment,5,2,1
3622,36368,17,0.31,Tablet,Electronics,4,16,1
3623,90586,14,0.74,Mobile,Clothing,0,3,1
3624,36888,11,0.02,Tablet,Clothing,5,6,1
3625,75849,16,0.9,Desktop,Groceries,0,4,1
3626,61149,14,0.07,Tablet,Entertainment,1,5,1
3627,62593,1,0.38,Tablet,Clothing,2,7,1
3628,36127,5,0.08,Desktop,Clothing,4,7,1
3629,93647,16,0.77,Desktop,Entertainment,0,17,1
3630,42949,15,0.14,Mobile,Groceries,1,6,0
3631,17958,16,0.88,Mobile,Entertainment,4,4,1
3632,84262,19,0.53,Mobile,Electronics,2,2,1
3633,79103,8,0.95,Mobile,Clothing,4,6,1
3634,52495,4,0.29,Mobile,Electronics,5,7,1
3635,39858,22,0.45,Desktop,Clothing,3,2,0
3636,54412,0,0.69,Mobile,Electronics,4,18,1
3637,68770,5,0.83,Desktop,Clothing,3,10,1
3638,82379,23,0.42,Desktop,Groceries,2,7,1
3639,15534,13,0.89,Desktop,Travel,3,9,1
3640,64147,16,0.12,Mobile,Entertainment,2,19,1
3641,47875,18,0.71,Mobile,Clothing,1,19,0
3642,75869,0,0.35,Mobile,Entertainment,3,2,1
3643,66777,0,0.1,Mobile,Clothing,5,12,1
3644,83655,12,0.39,Desktop,Travel,4,19,1
3645,86020,13,0.88,Mobile,Groceries,4,6,1
3646,45834,5,0.98,Desktop,Groceries,1,1,1
3647,88603,5,0.39,Mobile,Entertainment,0,15,1
3648,40703,0,0.89,Mobile,Travel,5,19,1
3649,76808,13,0.51,Desktop,Entertainment,5,14,1
3650,82026,2,0.72,Mobile,Groceries,2,13,1
3651,68903,22,0.05,Desktop,Electronics,5,5,1
3652,39432,9,0.56,Desktop,Entertainment,0,2,0
3653,91803,18,0.07,Mobile,Clothing,0,15,1
3654,21412,18,0.27,Mobile,Groceries,1,16,0
3655,93476,18,0.57,Desktop,Clothing,1,7,1
3656,84626,22,0.81,Desktop,Travel,3,6,1
3657,44279,3,0.56,Mobile,Groceries,5,17,1
3658,71542,19,0.94,Desktop,Groceries,3,1,1
3659,40479,18,0.81,Mobile,Entertainment,3,6,1
3660,17397,9,0.16,Mobile,Entertainment,3,6,0
3661,2111,1,0.39,Mobile,Clothing,3,4,0
3662,44114,3,0.67,Mobile,Entertainment,4,8,1
3663,11838,23,0.94,Mobile,Electronics,1,9,1
3664,94433,5,0.99,Mobile,Groceries,2,10,1
3665,47598,6,0.76,Mobile,Travel,2,8,0
3666,11220,15,0.57,Mobile,Groceries,2,2,0
3667,8867,6,0.76,Desktop,Clothing,2,17,0
3668,22952,17,0.27,Mobile,Entertainment,2,1,0
3669,79339,19,0.28,Desktop,Groceries,4,14,1
3670,1029,21,0.65,Desktop,Entertainment,1,5,0
3671,77587,18,0.87,Mobile,Clothing,5,9,1
3672,91675,8,0.97,Mobile,Entertainment,3,17,1
3673,95140,19,0.34,Mobile,Travel,3,6,1
3674,17538,9,0.8,Tablet,Clothing,3,1,0
3675,48615,12,0.85,Desktop,Groceries,1,18,1
3676,5844,17,0.62,Tablet,Groceries,1,11,0
3677,83920,15,0.35,Mobile,Travel,5,4,1
3678,42517,21,0.62,Desktop,Electronics,4,6,1
3679,7169,16,0.58,Mobile,Entertainment,4,8,1
3680,42459,21,0.61,Desktop,Groceries,5,19,1
3681,19899,12,0.62,Mobile,Travel,3,15,0
3682,98846,11,0.85,Desktop,Entertainment,5,19,1
3683,93862,9,0.17,Desktop,Clothing,1,2,1
3684,70288,0,0.37,Desktop,Travel,3,4,1
3685,89959,7,0.59,Mobile,Clothing,4,4,1
3686,7697,20,0.28,Desktop,Clothing,5,12,1
3687,47193,21,0.98,Mobile,Clothing,3,18,1
3688,37326,17,0.26,Mobile,Entertainment,4,12,1
3689,72227,1,0.47,Mobile,Electronics,0,19,1
3690,91469,15,0.88,Mobile,Clothing,2,15,1
3691,77462,11,0.08,Desktop,Groceries,0,10,1
3692,26517,8,0.82,Mobile,Entertainment,5,7,1
3693,18793,2,0.57,Mobile,Entertainment,3,2,0
3694,79774,21,0.03,Mobile,Clothing,3,13,1
3695,53261,20,0.9,Desktop,Groceries,1,16,1
3696,2269,3,0.04,Mobile,Travel,2,8,0
3697,84192,1,0.52,Desktop,Entertainment,4,1,1
3698,22152,7,0.05,Mobile,Clothing,3,17,0
3699,71949,9,0.07,Desktop,Clothing,4,15,1
3700,73951,15,0.89,Mobile,Electronics,4,14,1
3701,8136,22,0.77,Desktop,Electronics,4,7,1
3702,31878,10,0.2,Mobile,Travel,0,19,0
3703,27834,17,0.62,Mobile,Travel,4,10,1
3704,23273,21,0.79,Mobile,Travel,1,11,0
3705,30503,13,0.89,Tablet,Travel,0,5,1
3706,66421,7,0.47,Desktop,Clothing,0,7,1
3707,71775,22,0.9,Desktop,Clothing,3,12,1
3708,6444,14,0.51,Mobile,Clothing,2,2,0
3709,18900,16,0.69,Mobile,Groceries,2,7,0
3710,25472,20,0.98,Mobile,Travel,5,5,1
3711,61616,17,0.24,Mobile,Groceries,3,12,1
3712,20638,5,0.17,Desktop,Entertainment,2,4,0
3713,64018,22,0.34,Mobile,Entertainment,4,19,1
3714,15073,13,0.16,Mobile,Clothing,1,3,0
3715,71255,22,0.28,Mobile,Entertainment,4,17,1
3716,59600,2,0.74,Desktop,Clothing,2,4,1
3717,36675,6,0.48,Mobile,Travel,2,9,0
3718,42361,14,0.38,Tablet,Groceries,1,2,0
3719,27816,20,0.37,Mobile,Clothing,0,10,0
3720,3336,23,0.19,Desktop,Electronics,0,9,0
3721,15948,15,0.45,Mobile,Electronics,1,8,0
3722,2452,15,0.62,Mobile,Travel,0,18,0
3723,2032,7,0.14,Desktop,Groceries,2,11,0
3724,76549,6,0.97,Mobile,Clothing,0,19,1
3725,8656,5,0.44,Desktop,Travel,2,18,0
3726,86936,1,0.95,Desktop,Groceries,3,19,1
3727,5598,21,0.13,Mobile,Electronics,4,17,1
3728,76218,12,0.77,Desktop,Clothing,0,17,1
3729,50198,11,0.62,Desktop,Groceries,3,15,1
3730,64486,14,0.82,Desktop,Entertainment,5,16,1
3731,9669,8,0.6,Mobile,Clothing,0,17,0
3732,56982,1,0.96,Mobile,Entertainment,3,8,1
3733,70493,16,0.63,Mobile,Travel,1,7,1
3734,440,4,0.78,Tablet,Groceries,3,4,0
3735,44049,10,0.88,Tablet,Groceries,2,7,1
3736,82402,21,0.71,Mobile,Groceries,1,11,1
3737,62543,18,0.52,Mobile,Groceries,1,3,1
3738,91768,23,0.27,Desktop,Clothing,2,2,1
3739,74127,6,0.85,Desktop,Entertainment,0,1,1
3740,238,1,0.48,Desktop,Entertainment,1,6,0
3741,458,15,0.62,Mobile,Travel,0,14,0
3742,75350,11,0.08,Mobile,Travel,4,4,1
3743,85476,22,0.5,Mobile,Groceries,3,16,1
3744,30754,14,0.7,Mobile,Electronics,3,10,0
3745,25979,0,0.58,Desktop,Electronics,2,5,0
3746,81632,12,0.45,Mobile,Groceries,2,11,1
3747,55878,22,0.22,Desktop,Entertainment,5,1,1
3748,37872,5,0.31,Mobile,Travel,3,17,0
3749,58578,12,0.7,Desktop,Clothing,4,14,1
3750,64453,17,0.22,Mobile,Electronics,2,7,1
3751,26862,2,0.62,Mobile,Travel,4,14,1
3752,13383,0,0.59,Mobile,Electronics,5,1,1
3753,64022,14,0.97,Mobile,Entertainment,2,6,1
3754,39520,12,0.06,Desktop,Entertainment,1,7,0
3755,55668,4,0.11,Mobile,Groceries,5,11,1
3756,85190,12,0.51,Desktop,Groceries,0,10,1
3757,20319,21,0.53,Tablet,Electronics,3,3,0
3758,57269,4,0.04,Desktop,Electronics,0,19,1
3759,75065,18,0.83,Desktop,Travel,5,2,1
3760,46940,20,0.49,Mobile,Groceries,3,12,0
3761,44795,23,0.35,Mobile,Entertainment,5,12,1
3762,84854,17,0.32,Desktop,Travel,2,1,1
3763,78088,20,0.86,Desktop,Travel,0,14,1
3764,58442,21,0.2,Mobile,Clothing,5,11,1
3765,19051,9,0.16,Tablet,Entertainment,5,8,1
3766,1407,23,0.21,Mobile,Travel,4,9,1
3767,80488,7,0.63,Tablet,Clothing,5,18,1
3768,90868,14,0.81,Mobile,Groceries,2,13,1
3769,35528,20,0.33,Desktop,Entertainment,5,4,1
3770,92121,19,0.17,Desktop,Groceries,1,16,1
3771,75874,22,0.21,Desktop,Clothing,0,3,1
3772,39075,21,0.62,Mobile,Entertainment,0,4,0
3773,1240,3,0.25,Mobile,Electronics,1,4,0
3774,24942,1,0.88,Mobile,Electronics,3,8,1
3775,26521,23,0.1,Tablet,Electronics,2,11,0
3776,1808,5,0.03,Desktop,Travel,1,3,0
3777,3730,2,0.09,Mobile,Electronics,5,19,1
3778,19695,6,0.85,Mobile,Travel,4,6,1
3779,76121,9,0.65,Desktop,Travel,2,3,1
3780,28408,22,0.96,Mobile,Clothing,1,4,1
3781,44889,5,0.34,Tablet,Electronics,1,4,0
3782,55790,15,0.21,Mobile,Entertainment,0,2,1
3783,26186,1,0.56,Mobile,Travel,0,16,1
3784,16959,23,0.54,Mobile,Clothing,0,5,0
3785,7784,16,0.59,Desktop,Travel,2,15,0
3786,91188,12,0.35,Mobile,Entertainment,5,5,1
3787,1307,0,0.01,Mobile,Entertainment,3,12,0
3788,46199,5,0.04,Mobile,Electronics,2,19,0
3789,67596,4,0.66,Desktop,Travel,0,15,1
3790,66193,12,0.52,Mobile,Entertainment,0,6,1
3791,29789,22,0.82,Mobile,Groceries,2,1,1
3792,48751,17,0.3,Mobile,Entertainment,5,5,1
3793,13993,11,0.82,Tablet,Entertainment,5,19,1
3794,97908,6,0.43,Mobile,Travel,1,11,1
3795,66518,14,0.1,Desktop,Entertainment,1,14,1
3796,60111,2,0.98,Desktop,Clothing,0,14,1
3797,38735,15,0.51,Desktop,Entertainment,0,2,0
3798,56215,0,0.63,Desktop,Groceries,3,5,1
3799,95171,15,0.67,Mobile,Entertainment,5,9,1
3800,78505,23,0.36,Mobile,Electronics,1,17,1
3801,72802,11,0.75,Mobile,Travel,3,19,1
3802,78618,18,0.87,Mobile,Groceries,0,15,1
3803,72905,7,0.39,Tablet,Clothing,5,2,1
3804,59054,22,0.66,Tablet,Entertainment,0,9,1
3805,28164,11,0.76,Desktop,Entertainment,3,11,0
3806,79163,14,0.19,Tablet,Clothing,3,6,1
3807,2554,1,0.33,Tablet,Entertainment,0,15,1
3808,20978,16,0.11,Desktop,Electronics,4,4,1
3809,51198,6,0.6,Mobile,Groceries,0,15,1
3810,62254,12,0.8,Mobile,Entertainment,1,18,1
3811,13091,0,0.61,Tablet,Clothing,5,7,1
3812,68444,5,0.18,Desktop,Clothing,5,16,1
3813,36693,12,0.55,Desktop,Groceries,0,3,0
3814,36404,10,0.83,Mobile,Electronics,2,12,1
3815,30486,9,0.3,Mobile,Groceries,0,7,0
3816,55320,15,0.83,Mobile,Entertainment,4,9,1
3817,69438,23,0.78,Mobile,Electronics,1,10,1
3818,94389,22,0.02,Tablet,Electronics,0,1,1
3819,21183,19,0.24,Mobile,Clothing,3,12,0
3820,18454,16,0.54,Mobile,Electronics,1,18,0
3821,22290,16,0.72,Mobile,Entertainment,1,1,0
3822,6242,3,0.88,Mobile,Entertainment,4,18,1
3823,28498,4,0.64,Mobile,Entertainment,5,7,1
3824,52071,22,0.38,Tablet,Travel,3,17,1
3825,41962,13,0.18,Desktop,Electronics,2,13,0
3826,98768,19,0.76,Desktop,Electronics,0,10,1
3827,53510,9,0.21,Tablet,Entertainment,2,14,1
3828,19603,13,0.7,Tablet,Clothing,5,1,1
3829,48556,0,0.18,Mobile,Electronics,3,6,0
3830,82135,10,0.09,Mobile,Travel,1,4,1
3831,8116,22,0.25,Mobile,Electronics,4,19,1
3832,2484,17,0.28,Mobile,Groceries,4,15,1
3833,62420,15,0.65,Mobile,Travel,1,19,1
3834,15172,17,0.16,Mobile,Clothing,4,12,1
3835,80118,7,0.93,Mobile,Travel,2,14,1
3836,40610,9,0.55,Desktop,Travel,5,3,1
3837,49033,9,0.49,Desktop,Electronics,1,4,0
3838,21926,4,0.43,Mobile,Travel,0,3,0
3839,68126,9,0.57,Desktop,Entertainment,0,12,1
3840,25618,17,0.02,Desktop,Travel,3,9,0
3841,24145,20,0.99,Mobile,Electronics,5,19,1
3842,50976,23,0.56,Desktop,Entertainment,5,16,1
3843,92546,5,0.04,Mobile,Clothing,1,1,1
3844,90202,2,0.59,Mobile,Groceries,5,14,1
3845,52019,7,0.44,Mobile,Travel,2,13,1
3846,99541,8,0.02,Mobile,Entertainment,5,12,1
3847,27203,4,0.92,Mobile,Entertainment,1,5,1
3848,36288,1,0.01,Mobile,Clothing,1,3,0
3849,5945,1,0.58,Tablet,Clothing,2,2,0
3850,86798,6,0.96,Desktop,Groceries,4,11,1
3851,36774,16,0.24,Desktop,Groceries,2,2,0
3852,19437,9,0.25,Desktop,Electronics,1,16,0
3853,22413,11,0.0,Desktop,Groceries,1,8,0
3854,27043,1,0.07,Mobile,Groceries,1,3,0
3855,78049,9,0.04,Tablet,Entertainment,1,4,1
3856,376,19,0.82,Desktop,Travel,3,4,1
3857,51251,0,0.84,Mobile,Travel,4,8,1
3858,17711,3,0.73,Mobile,Groceries,1,6,0
3859,12044,12,0.35,Desktop,Electronics,3,14,0
3860,52987,11,0.82,Mobile,Electronics,5,15,1
3861,81542,10,0.54,Mobile,Travel,1,17,1
3862,49947,9,0.3,Mobile,Clothing,4,5,1
3863,58753,14,0.44,Desktop,Entertainment,4,1,1
3864,86172,4,0.07,Mobile,Groceries,2,12,1
3865,56722,16,0.94,Mobile,Entertainment,3,19,1
3866,27910,4,0.62,Mobile,Groceries,5,12,1
3867,77942,1,0.73,Desktop,Groceries,4,11,1
3868,10603,8,0.68,Tablet,Travel,0,9,0
3869,84861,5,0.67,Mobile,Entertainment,1,19,1
3870,37076,17,0.02,Mobile,Entertainment,4,4,1
3871,11690,13,0.53,Mobile,Clothing,5,13,1
3872,10986,18,0.82,Desktop,Clothing,5,10,1
3873,12966,13,0.04,Desktop,Entertainment,3,1,0
3874,66724,7,0.96,Desktop,Clothing,3,10,1
3875,68999,16,0.42,Mobile,Clothing,3,18,1
3876,32892,2,0.29,Mobile,Groceries,2,13,1
3877,9864,9,0.53,Mobile,Travel,5,7,1
3878,86256,16,0.8,Tablet,Groceries,1,8,1
3879,42827,10,0.47,Desktop,Clothing,0,17,0
3880,78571,7,0.65,Desktop,Groceries,3,1,1
3881,8168,0,0.5,Desktop,Groceries,1,16,1
3882,7395,12,0.63,Desktop,Electronics,3,4,0
3883,41260,20,0.14,Mobile,Groceries,3,17,0
3884,11490,3,0.04,Mobile,Groceries,5,13,1
3885,20231,6,0.14,Tablet,Travel,0,10,0
3886,94854,13,0.29,Tablet,Entertainment,1,9,1
3887,76069,4,0.25,Mobile,Electronics,3,14,1
3888,15138,23,0.62,Desktop,Electronics,5,17,1
3889,52427,10,0.46,Mobile,Electronics,2,3,1
3890,93818,16,0.04,Mobile,Electronics,3,1,1
3891,77164,4,0.03,Mobile,Travel,5,1,1
3892,21381,19,0.09,Desktop,Entertainment,1,2,0
3893,54289,2,0.35,Desktop,Travel,4,16,1
3894,48611,4,0.01,Desktop,Electronics,3,9,0
3895,8705,14,0.49,Mobile,Entertainment,2,14,0
3896,1481,18,0.36,Mobile,Travel,2,1,0
3897,66734,15,0.56,Tablet,Entertainment,3,3,1
3898,19910,7,0.72,Mobile,Travel,1,18,0
3899,24422,12,0.25,Desktop,Entertainment,3,1,0
3900,41969,15,0.16,Desktop,Travel,2,11,0
3901,33055,2,0.28,Desktop,Electronics,3,5,0
3902,61488,0,0.0,Tablet,Electronics,2,11,1
3903,10307,8,0.12,Mobile,Electronics,4,6,1
3904,87429,8,0.75,Desktop,Travel,3,7,1
3905,67728,21,0.22,Mobile,Entertainment,0,13,1
3906,28320,16,0.99,Mobile,Entertainment,3,16,1
3907,84150,23,0.17,Mobile,Clothing,2,3,1
3908,74185,1,0.79,Mobile,Groceries,1,15,1
3909,22131,8,0.71,Tablet,Electronics,2,8,0
3910,70821,23,0.32,Desktop,Electronics,4,16,1
3911,80907,18,0.33,Mobile,Electronics,1,17,1
3912,71412,12,0.56,Mobile,Clothing,0,13,1
3913,59866,4,0.85,Mobile,Clothing,0,3,1
3914,12549,8,0.39,Desktop,Clothing,4,3,1
3915,89933,12,0.06,Desktop,Electronics,4,13,1
3916,56799,0,0.37,Mobile,Entertainment,4,17,1
3917,81353,14,0.21,Mobile,Electronics,5,14,1
3918,46192,3,0.94,Mobile,Clothing,4,5,1
3919,63771,3,0.7,Mobile,Clothing,3,12,1
3920,10450,19,0.05,Desktop,Groceries,2,16,0
3921,96258,9,0.29,Mobile,Travel,5,6,1
3922,68587,5,0.05,Mobile,Groceries,3,9,1
3923,17722,23,0.83,Mobile,Groceries,1,16,1
3924,70363,11,0.91,Mobile,Electronics,0,4,1
3925,53217,19,0.11,Mobile,Travel,0,6,1
